State,Latitude,Longitude,Date,SWE,Precipitation,Cumulative_Precipitation,Max_Temp,Min_Temp
CO,-107.36,37.88,16759,58,0,135,3.5,-13.9
CO,-107.36,37.88,16758,58,0,135,4.5,-7.6
CO,-107.36,37.88,16757,58,0,135,0.9,-11.5
CO,-107.36,37.88,16756,58,3,132,-4,-12.6
CO,-107.36,37.88,16755,41,20,112,-1.2,-7.5
CO,-107.32,37.52,16762,74,0,201,6.1,-3.6
CO,-107.32,37.52,16761,74,3,198,7.2,-5.2
CO,-107.32,37.52,16760,74,0,198,3.8,-8.8
CO,-107.32,37.52,16759,74,0,198,4.4,-8.4
CO,-107.32,37.52,16758,74,0,198,4.1,-7.6
CO,-107.32,37.52,16757,74,0,198,3.6,-8.1
CO,-107.32,37.52,16756,74,0,198,-0.7,-7.9
CO,-107.32,37.52,16755,53,23,175,-1.4,-8.5
CO,-108.11,37.5,16762,102,3,211,7.3,-2.2
CO,-108.11,37.5,16761,102,0,211,6.9,-4.5
CO,-108.11,37.5,16760,102,0,211,3.6,-6.1
CO,-108.11,37.5,16759,104,0,211,3.3,-6.6
CO,-108.11,37.5,16758,104,3,208,2.9,-7.8
CO,-108.11,37.5,16757,104,0,208,-0.6,-7.8
CO,-108.11,37.5,16756,104,0,208,-3.5,-8.4
CO,-108.11,37.5,16755,71,33,175,-0.4,-9
CO,-108.02,37.44,16762,117,3,254,5.3,-4.9
CO,-108.02,37.44,16761,117,0,254,6.4,-4.6
CO,-108.02,37.44,16760,117,0,254,2.4,-8.7
CO,-108.02,37.44,16759,117,0,254,1.8,-4.8
CO,-108.02,37.44,16758,117,0,254,3.5,-4.7
CO,-108.02,37.44,16757,117,0,254,-0.7,-5.5
CO,-108.02,37.44,16756,112,0,254,-3,-7.3
CO,-108.02,37.44,16755,81,33,221,-1.3,-10.1
CO,-108.17,37.43,16762,112,0,188,7.6,0.1
CO,-108.17,37.43,16761,112,0,188,7.7,-3
CO,-108.17,37.43,16760,112,0,188,4.7,-4.1
CO,-108.17,37.43,16759,112,0,188,4.8,-5.6
CO,-108.17,37.43,16758,112,0,188,6.3,-5.3
CO,-108.17,37.43,16757,112,0,188,0.9,-6
CO,-108.17,37.43,16756,112,0,188,-1.9,-7.8
CO,-108.17,37.43,16755,74,36,152,-0.3,-8.1
CO,-107.8,37.66,16762,46,0,178,12.4,-4.2
CO,-107.8,37.66,16761,46,0,178,13.6,-4.8
CO,-107.8,37.66,16760,46,0,178,10.2,-7
CO,-107.8,37.66,16759,46,0,178,9.9,-3.6
CO,-107.8,37.66,16758,46,0,178,11.5,-6.2
CO,-107.8,37.66,16757,46,3,175,6.3,-5.8
CO,-107.8,37.66,16756,46,0,175,4.3,-4.8
CO,-107.8,37.66,16755,33,23,152,1.5,-4.8
CO,-108.38,38.42,16762,107,3,168,8.5,-2.7
CO,-108.38,38.42,16761,107,3,165,8.8,-6.4
CO,-108.38,38.42,16760,107,0,165,4.3,-13.2
CO,-108.38,38.42,16759,107,0,165,5.4,-8.6
CO,-108.38,38.42,16758,107,0,165,5,-5.1
CO,-108.38,38.42,16757,107,5,160,3.2,-8.3
CO,-108.38,38.42,16756,107,0,160,-2,-9.4
CO,-108.38,38.42,16755,81,20,140,0,-4.3
CO,-108.02,37.79,16762,81,0,175,8.7,-9.3
CO,-108.02,37.79,16761,81,0,175,9.6,-12
CO,-108.02,37.79,16760,86,0,175,5.3,#N/A
CO,-108.02,37.79,16759,91,0,175,5.9,-12.1
CO,-108.02,37.79,16758,91,3,173,5.8,-12.1
CO,-108.02,37.79,16757,91,0,173,0.7,-11.7
CO,-108.02,37.79,16756,86,8,165,-2.2,-9.7
CO,-108.02,37.79,16755,48,33,132,-0.8,-8
CO,-107.69,37.75,16762,71,0,173,8.1,-9.8
CO,-107.69,37.75,16761,71,0,173,9.3,-10.4
CO,-107.69,37.75,16760,71,0,173,4.5,-15.5
CO,-107.69,37.75,16759,71,0,173,3.9,-10.8
CO,-107.69,37.75,16758,71,0,173,6.2,-11
CO,-107.69,37.75,16757,71,0,173,2.2,-10.2
CO,-107.69,37.75,16756,69,3,170,-2.3,-9.7
CO,-107.69,37.75,16755,48,23,147,-0.6,-8.5
CO,-108.01,37.65,16762,51,0,152,10.5,-9.8
CO,-108.01,37.65,16761,48,3,150,11.2,-11.8
CO,-108.01,37.65,16760,51,0,150,7.8,-13.6
CO,-108.01,37.65,16759,53,0,150,7.1,-9.8
CO,-108.01,37.65,16758,53,3,147,8.8,-11.5
CO,-108.01,37.65,16757,56,3,145,4,-11.5
CO,-108.01,37.65,16756,58,3,142,1.8,-10.3
CO,-108.01,37.65,16755,33,20,122,0.5,-6.7
CO,-107.78,37.7,16762,97,0,211,7.9,-3.9
CO,-107.78,37.7,16761,97,3,208,10,-5
CO,-107.78,37.7,16760,99,0,208,5.6,-8.6
CO,-107.78,37.7,16759,99,0,208,4.8,-7.7
CO,-107.78,37.7,16758,99,0,208,7.5,-7
CO,-107.78,37.7,16757,99,0,208,0.6,-7.4
CO,-107.78,37.7,16756,99,5,203,-2.3,-7.2
CO,-107.78,37.7,16755,74,25,178,-1.3,-8.2
CO,-107.63,37.48,16762,71,0,175,4.6,-5.1
CO,-107.63,37.48,16761,71,0,175,6.2,-5.5
CO,-107.63,37.48,16760,71,0,175,2.3,-10.1
CO,-107.63,37.48,16759,71,0,175,2.8,-8.5
CO,-107.63,37.48,16758,71,3,173,3.2,-5.5
CO,-107.63,37.48,16757,71,0,173,1.9,-6.8
CO,-107.63,37.48,16756,69,3,170,-1.9,-9.1
CO,-107.63,37.48,16755,56,13,157,-1.9,-9.9
CO,-107.26,37.72,16762,46,0,107,5.7,-12.6
CO,-107.26,37.72,16761,46,3,104,7.2,-12.7
CO,-107.26,37.72,16760,46,0,104,4.4,-15.3
CO,-107.26,37.72,16759,46,0,104,6.5,-10.3
CO,-107.26,37.72,16758,46,0,104,8.1,-15.5
CO,-107.26,37.72,16757,46,0,104,5.3,-11.7
CO,-107.26,37.72,16756,46,3,102,0.8,-11.2
CO,-107.26,37.72,16755,30,10,91,1.5,-5.3
CO,-107.51,37.49,16762,69,0,168,6.9,-1.4
CO,-107.51,37.49,16761,69,3,165,8.3,-2.9
CO,-107.51,37.49,16760,69,3,163,3.9,-6.6
CO,-107.51,37.49,16759,69,0,163,6.6,-4.6
CO,-107.51,37.49,16758,69,0,163,3.1,-4.6
CO,-107.51,37.49,16757,69,0,163,5.1,-6.2
CO,-107.51,37.49,16756,66,0,163,-0.9,-7.6
CO,-107.51,37.49,16755,53,5,157,-0.9,-8.4
CO,-107.51,37.71,16762,91,0,183,6.2,-7
CO,-107.51,37.71,16761,91,3,180,6.2,-6.9
CO,-107.51,37.71,16760,91,0,180,3,-13
CO,-107.51,37.71,16759,91,0,180,4.3,-11.1
CO,-107.51,37.71,16758,91,0,180,4.4,-9
CO,-107.51,37.71,16757,91,0,180,0.8,-9.7
CO,-107.51,37.71,16756,91,5,175,-4.7,-10.3
CO,-107.51,37.71,16755,66,20,155,-2.4,-10.1
CO,-107.68,37.93,16762,89,3,170,7.6,-9
CO,-107.68,37.93,16761,86,0,170,4.3,-12.5
CO,-107.68,37.93,16760,86,0,170,2.5,-16.1
CO,-107.68,37.93,16759,81,0,170,4.2,-13.3
CO,-107.68,37.93,16758,79,0,170,4.3,-11.4
CO,-107.68,37.93,16757,76,3,168,0.5,-11.6
CO,-107.68,37.93,16756,61,13,155,-2.3,-13.2
CO,-107.68,37.93,16755,38,30,124,0.1,-5.6
CO,-107.92,37.8,16762,86,0,142,9.2,-11.4
CO,-107.92,37.8,16761,86,0,142,7.4,-11.1
CO,-107.92,37.8,16760,86,0,142,4.2,-13.6
CO,-107.92,37.8,16759,86,0,142,5.4,-8.9
CO,-107.92,37.8,16758,86,0,142,6.1,-13.6
CO,-107.92,37.8,16757,86,0,142,1.4,-12.4
CO,-107.92,37.8,16756,84,3,140,-1.5,-8.3
CO,-107.92,37.8,16755,56,23,117,-0.8,-7.2
CO,-108.2,37.89,16762,97,0,163,7.5,-10.2
CO,-108.2,37.89,16761,97,3,160,5.7,-12.9
CO,-108.2,37.89,16760,97,0,160,2.5,-15.2
CO,-108.2,37.89,16759,97,0,160,4.1,-13.8
CO,-108.2,37.89,16758,97,0,160,4.6,-11.7
CO,-108.2,37.89,16757,97,0,160,0.1,-11.3
CO,-108.2,37.89,16756,97,0,160,-2.9,-10.9
CO,-108.2,37.89,16755,61,33,127,1.2,-6.2
CO,-107.03,37.62,16762,99,0,188,5.7,-8.1
CO,-107.03,37.62,16761,99,0,188,6.6,-10.6
CO,-107.03,37.62,16760,102,0,188,2.2,-13.9
CO,-107.03,37.62,16759,104,0,188,3.6,-12.1
CO,-107.03,37.62,16758,104,0,188,4.1,-9.7
CO,-107.03,37.62,16757,104,3,185,1.5,-12.4
CO,-107.03,37.62,16756,102,0,185,-5.4,-11.8
CO,-107.03,37.62,16755,71,30,155,-1,-8.5
CO,-107.71,37.89,16762,140,0,234,7.2,-8.8
CO,-107.71,37.89,16761,140,0,234,7.6,-10.5
CO,-107.71,37.89,16760,140,3,231,3,-15.2
CO,-107.71,37.89,16759,142,0,231,1.1,-12.3
CO,-107.71,37.89,16758,142,0,231,5.1,-10.4
CO,-107.71,37.89,16757,142,0,231,0.7,-10.3
CO,-107.71,37.89,16756,130,18,213,-4.6,-12.1
CO,-107.71,37.89,16755,94,38,175,-2.4,-8.4
CO,-107.2,37.99,16762,81,0,102,5.1,-4.3
CO,-107.2,37.99,16761,81,3,99,5.2,-7.5
CO,-107.2,37.99,16760,81,0,99,-0.3,-11.2
CO,-107.2,37.99,16759,81,0,99,-0.1,-9
CO,-107.2,37.99,16758,79,0,99,1.1,-6.5
CO,-107.2,37.99,16757,79,0,99,-3,-9.6
CO,-107.2,37.99,16756,79,3,97,-6.9,-9.6
CO,-107.2,37.99,16755,56,18,79,-2.1,-8.1
CO,-107.81,37.65,16762,46,0,196,10.2,-5.8
CO,-107.81,37.65,16761,48,0,196,11.4,-6.8
CO,-107.81,37.65,16760,48,0,196,8.1,-8.9
CO,-107.81,37.65,16759,48,0,196,8.7,-5.1
CO,-107.81,37.65,16758,48,0,196,9.2,-7.5
CO,-107.81,37.65,16757,48,0,196,5.2,-7.3
CO,-107.81,37.65,16756,48,0,196,3.1,-6.1
CO,-107.81,37.65,16755,30,25,170,1,-5.5
CO,-107.73,37.85,16762,81,0,170,6.6,-12
CO,-107.73,37.85,16761,81,0,170,6.3,-12.2
CO,-107.73,37.85,16760,81,0,170,2.4,-16.7
CO,-107.73,37.85,16759,81,0,170,3.7,-8.2
CO,-107.73,37.85,16758,81,3,168,4.3,-13
CO,-107.73,37.85,16757,81,0,168,0.5,-10.9
CO,-107.73,37.85,16756,76,8,160,-2.7,-9.7
CO,-107.73,37.85,16755,53,18,142,-0.5,-6.5
CO,-106.84,37.49,16762,124,0,249,7.9,-12.4
CO,-106.84,37.49,16761,124,0,249,9.2,-14.1
CO,-106.84,37.49,16760,124,0,249,4.8,-16.5
CO,-106.84,37.49,16759,124,0,249,5.1,-12.6
CO,-106.84,37.49,16758,124,0,249,4.8,-13.2
CO,-106.84,37.49,16757,124,0,249,3.4,-14.1
CO,-106.84,37.49,16756,124,0,249,2.4,-12.7
CO,-106.84,37.49,16755,86,38,211,0.2,-7
CO,-107.36,37.88,16762,58,0,135,8.3,-8
CO,-107.36,37.88,16761,58,0,135,8,-9.1
CO,-107.36,37.88,16760,58,0,135,4,-14.6
CO,-107.36,37.88,16759,58,0,135,3.5,-13.9
CO,-107.36,37.88,16758,58,0,135,4.5,-7.6
CO,-107.36,37.88,16757,58,0,135,0.9,-11.5
CO,-107.36,37.88,16756,58,3,132,-4,-12.6
CO,-107.36,37.88,16755,41,20,112,-1.2,-7.5
CO,-106.37,38.29,16762,81,0,97,#N/A,-3.7
CO,-106.37,38.29,16761,81,0,97,#N/A,#N/A
CO,-106.37,38.29,16760,81,0,97,-3.5,#N/A
CO,-106.37,38.29,16759,81,0,97,#N/A,-12.9
CO,-106.37,38.29,16758,81,3,94,#N/A,#N/A
CO,-106.37,38.29,16757,81,0,94,#N/A,#N/A
CO,-106.37,38.29,16756,76,3,91,#N/A,-15.9
CO,-106.37,38.29,16755,58,15,76,#N/A,-13.5
CO,-106.75,38.99,16762,56,0,107,6.4,-10.3
CO,-106.75,38.99,16761,56,0,107,4.7,-12.1
CO,-106.75,38.99,16760,56,0,107,-0.3,-17.9
CO,-106.75,38.99,16759,56,0,107,2.2,-15.2
CO,-106.75,38.99,16758,56,0,107,0.4,-10
CO,-106.75,38.99,16757,53,3,104,1.5,-8.5
CO,-106.75,38.99,16756,46,8,97,-4.2,-9.6
CO,-106.75,38.99,16755,28,15,81,0.6,-7.4
CO,-106.63,39.26,16762,91,0,112,6,-10.7
CO,-106.63,39.26,16761,91,3,109,3,-13.6
CO,-106.63,39.26,16760,91,0,109,-0.3,-21.1
CO,-106.63,39.26,16759,91,0,109,1.3,-16.5
CO,-106.63,39.26,16758,91,0,109,0.4,-5.7
CO,-106.63,39.26,16757,84,5,104,-1.7,-6.5
CO,-106.63,39.26,16756,81,5,99,-3.5,-8.1
CO,-106.63,39.26,16755,69,13,86,-1.3,-5.4
CO,-106.37,38.7,16762,53,0,74,4,-8.6
CO,-106.37,38.7,16761,53,0,74,3.6,-8.6
CO,-106.37,38.7,16760,53,0,74,-0.8,-14.6
CO,-106.37,38.7,16759,53,0,74,1.5,-11.5
CO,-106.37,38.7,16758,53,0,74,1.4,-8.4
CO,-106.37,38.7,16757,53,3,71,-0.2,-5.6
CO,-106.37,38.7,16756,53,0,71,-3.2,-7.7
CO,-106.37,38.7,16755,43,8,64,1.5,-4.8
CO,-106.6,38.16,16762,23,3,56,6.4,-7.9
CO,-106.6,38.16,16761,23,0,56,5.6,-8.8
CO,-106.6,38.16,16760,23,0,56,1.1,-12.4
CO,-106.6,38.16,16759,23,0,56,3.2,-7.9
CO,-106.6,38.16,16758,23,0,56,4.2,-9.6
CO,-106.6,38.16,16757,23,0,56,0.5,-7
CO,-106.6,38.16,16756,23,0,56,-3.5,-7.6
CO,-106.6,38.16,16755,13,13,43,-0.3,-5.3
CO,-106.51,39.6,16762,48,0,142,4.1,-6.1
CO,-106.51,39.6,16761,48,0,142,2,-8.8
CO,-106.51,39.6,16760,48,0,142,-2.1,-15.8
CO,-106.51,39.6,16759,48,0,142,4.3,-11.3
CO,-106.51,39.6,16758,48,3,140,3.8,-2.2
CO,-106.51,39.6,16757,48,3,137,2.4,-6.3
CO,-106.51,39.6,16756,48,5,132,-0.8,-6.6
CO,-106.51,39.6,16755,38,8,124,0.8,-3.9
CO,-106.54,39.6,16762,69,0,188,10.9,-3.9
CO,-106.54,39.6,16761,69,0,188,#N/A,-11.9
CO,-106.54,39.6,16760,69,0,188,1.1,-18.6
CO,-106.54,39.6,16759,74,0,188,#N/A,-17.7
CO,-106.54,39.6,16758,74,0,188,#N/A,-8.1
CO,-106.54,39.6,16757,74,0,188,#N/A,-11.4
CO,-106.54,39.6,16756,71,5,183,#N/A,-7.3
CO,-106.54,39.6,16755,53,10,173,#N/A,-4.5
CO,-106.55,39.29,16762,79,0,142,6,-10.2
CO,-106.55,39.29,16761,79,0,142,5.3,-16
CO,-106.55,39.29,16760,79,0,142,-1.3,-21.4
CO,-106.55,39.29,16759,79,0,142,0.2,-17.8
CO,-106.55,39.29,16758,79,0,142,0.5,-6.8
CO,-106.55,39.29,16757,71,10,132,-4.1,-9
CO,-106.55,39.29,16756,69,5,127,-3.7,-9.3
CO,-106.55,39.29,16755,53,20,107,-0.2,-6.1
CO,-107.63,39.09,16762,56,0,112,6.3,-10.2
CO,-107.63,39.09,16761,56,0,112,5.7,-13.1
CO,-107.63,39.09,16760,56,0,112,0.2,-18.7
CO,-107.63,39.09,16759,56,0,112,2.5,-13.3
CO,-107.63,39.09,16758,56,3,109,2.8,-9.1
CO,-107.63,39.09,16757,56,0,109,-1.2,-7.7
CO,-107.63,39.09,16756,53,0,109,-4,-7.8
CO,-107.63,39.09,16755,38,18,91,-1.8,-4.9
CO,-108.06,39.06,16762,104,0,155,7.1,-6.9
CO,-108.06,39.06,16761,104,0,155,6.5,-7.5
CO,-108.06,39.06,16760,104,0,155,1.4,-15.5
CO,-108.06,39.06,16759,104,0,155,1.4,-14.8
CO,-108.06,39.06,16758,104,0,155,1.9,-7
CO,-108.06,39.06,16757,104,0,155,-2.3,-7.8
CO,-108.06,39.06,16756,104,3,152,-2.4,-8.2
CO,-108.06,39.06,16755,84,20,132,#N/A,-5.6
CO,-106.61,39.3,16762,46,0,86,9.8,-13.4
CO,-106.61,39.3,16761,46,3,84,7.8,-17.3
CO,-106.61,39.3,16760,46,3,81,2.7,-21.1
CO,-106.61,39.3,16759,46,0,81,5.1,-14.5
CO,-106.61,39.3,16758,46,0,81,6.2,-4.6
CO,-106.61,39.3,16757,46,3,79,0.8,-6.1
CO,-106.61,39.3,16756,43,3,76,1.1,-6
CO,-106.61,39.3,16755,30,8,69,1.4,-6
CO,-107.36,39.76,16762,117,0,135,2.7,-4.9
CO,-107.36,39.76,16761,117,3,132,1.1,-7.4
CO,-107.36,39.76,16760,117,0,132,-5.2,-19.7
CO,-107.36,39.76,16759,114,0,132,-2.2,-17.9
CO,-107.36,39.76,16758,109,5,127,-3.6,-7.7
CO,-107.36,39.76,16757,107,3,124,-5.5,-8.8
CO,-107.36,39.76,16756,102,0,124,-7.4,-10.8
CO,-107.36,39.76,16755,84,18,107,-2.4,-7.7
CO,-107.14,39.08,16762,56,0,132,8.6,-5.6
CO,-107.14,39.08,16761,56,0,132,6.4,-9
CO,-107.14,39.08,16760,56,0,132,1.8,-14.9
CO,-107.14,39.08,16759,56,0,132,4.3,-11.2
CO,-107.14,39.08,16758,56,3,130,4.5,-4.9
CO,-107.14,39.08,16757,56,5,124,-1.3,-5.8
CO,-107.14,39.08,16756,53,0,124,-1.1,-6.3
CO,-107.14,39.08,16755,36,10,114,0.6,-3.7
CO,-107.05,39.02,16762,130,0,135,6.2,-8.5
CO,-107.05,39.02,16761,130,0,135,6.2,-9.3
CO,-107.05,39.02,16760,130,0,135,-0.9,-19.5
CO,-107.05,39.02,16759,130,0,135,0.9,-16
CO,-107.05,39.02,16758,127,3,132,0.8,-7.1
CO,-107.05,39.02,16757,122,5,127,-3.4,-7.5
CO,-107.05,39.02,16756,114,3,124,-2.6,-8.8
CO,-107.05,39.02,16755,97,13,112,-0.3,-6.4
CO,-106.54,39.09,16762,69,0,74,6.8,-11.6
CO,-106.54,39.09,16761,69,0,74,5.5,-13.1
CO,-106.54,39.09,16760,69,5,69,-0.3,-18.9
CO,-106.54,39.09,16759,69,0,69,1,-14.8
CO,-106.54,39.09,16758,69,5,64,1.3,-8.1
CO,-106.54,39.09,16757,64,3,61,-1.3,-6.5
CO,-106.54,39.09,16756,61,0,61,-3.5,-8.4
CO,-106.54,39.09,16755,48,8,53,2.4,-6.1
CO,-106.95,38.89,16762,61,0,97,4.4,-5.1
CO,-106.95,38.89,16761,56,0,97,4.6,-7.4
CO,-106.95,38.89,16760,51,0,97,-0.5,-13
CO,-106.95,38.89,16759,51,5,91,2.1,-10.3
CO,-106.95,38.89,16758,51,0,91,1.9,-5.3
CO,-106.95,38.89,16757,48,0,91,-2.2,-6.4
CO,-106.95,38.89,16756,48,0,91,-3.5,-7.2
CO,-106.95,38.89,16755,38,15,76,-0.2,-5.1
CO,-106.61,39.08,16762,99,0,112,6.4,-11.7
CO,-106.61,39.08,16761,99,0,112,5.4,-15.3
CO,-106.61,39.08,16760,99,0,112,-0.5,-22
CO,-106.61,39.08,16759,99,0,112,0.3,-18.3
CO,-106.61,39.08,16758,99,0,112,1.6,-10.6
CO,-106.61,39.08,16757,94,5,107,-0.2,-7.8
CO,-106.61,39.08,16756,86,8,99,-4.2,-9.7
CO,-106.61,39.08,16755,71,13,86,0.5,-7.2
CO,-106.61,39.32,16762,69,0,94,6.2,-12.1
CO,-106.61,39.32,16761,66,0,94,4.6,-16.4
CO,-106.61,39.32,16760,64,0,94,-1.3,-22
CO,-106.61,39.32,16759,64,0,94,2.3,-16.4
CO,-106.61,39.32,16758,64,0,94,2,-5.3
CO,-106.61,39.32,16757,61,5,89,-2.1,-7
CO,-106.61,39.32,16756,58,3,86,-2.8,-7.5
CO,-106.61,39.32,16755,46,13,74,-1.2,-4.6
CO,-107.29,39.13,16762,53,0,165,#N/A,#N/A
CO,-107.29,39.13,16761,53,3,163,#N/A,-6.7
CO,-107.29,39.13,16760,53,0,163,#N/A,#N/A
CO,-107.29,39.13,16759,53,0,163,#N/A,-9.6
CO,-107.29,39.13,16758,53,0,163,#N/A,-7.7
CO,-107.29,39.13,16757,53,0,163,#N/A,#N/A
CO,-107.29,39.13,16756,53,3,160,#N/A,#N/A
CO,-107.29,39.13,16755,36,20,140,#N/A,#N/A
CO,-106.59,38.82,16762,38,0,71,6,-15.8
CO,-106.59,38.82,16761,38,0,71,5,-17.7
CO,-106.59,38.82,16760,38,0,71,0.4,-20.2
CO,-106.59,38.82,16759,38,3,69,3,-11.8
CO,-106.59,38.82,16758,38,0,69,2.9,-6.9
CO,-106.59,38.82,16757,33,0,69,0.4,-6.4
CO,-106.59,38.82,16756,33,3,66,-1.3,-6.5
CO,-106.59,38.82,16755,25,8,58,2.2,-7.3
CO,-107.2,37.99,16762,81,0,102,5.1,-4.3
CO,-107.2,37.99,16761,81,3,99,5.2,-7.5
CO,-107.2,37.99,16760,81,0,99,-0.3,-11.2
CO,-107.2,37.99,16759,81,0,99,-0.1,-9
CO,-107.2,37.99,16758,79,0,99,1.1,-6.5
CO,-107.2,37.99,16757,79,0,99,-3,-9.6
CO,-107.2,37.99,16756,79,3,97,-6.9,-9.6
CO,-107.2,37.99,16755,56,18,79,-2.1,-8.1
CO,-107.87,39.05,16762,127,0,193,6.8,-12.9
CO,-107.87,39.05,16761,127,0,193,4.5,-15.3
CO,-107.87,39.05,16760,130,0,193,-0.4,-20.6
CO,-107.87,39.05,16759,130,0,193,2,-12.2
CO,-107.87,39.05,16758,130,3,190,2.9,-11.7
CO,-107.87,39.05,16757,130,0,190,-0.3,-8.6
CO,-107.87,39.05,16756,130,3,188,-4.4,-7.3
CO,-107.87,39.05,16755,97,20,168,-1,-5
CO,-106.34,38.49,16762,79,0,89,3.1,-10.4
CO,-106.34,38.49,16761,76,0,89,1.6,-14.3
CO,-106.34,38.49,16760,76,3,86,-3.7,-19.1
CO,-106.34,38.49,16759,76,0,86,-1.3,-13.6
CO,-106.34,38.49,16758,76,0,86,-0.1,-9.6
CO,-106.34,38.49,16757,74,5,81,-4.7,-8.7
CO,-106.34,38.49,16756,74,0,81,-4.1,-9.5
CO,-106.34,38.49,16755,64,8,74,-1,-6.2
CO,-105.87,39.87,16762,140,0,155,3,-7
CO,-105.87,39.87,16761,137,3,152,-0.1,-10.6
CO,-105.87,39.87,16760,135,3,150,-5.1,-21.4
CO,-105.87,39.87,16759,124,10,140,-3,-17.1
CO,-105.87,39.87,16758,119,8,132,-2.8,-8
CO,-105.87,39.87,16757,107,13,119,-5.5,-8.4
CO,-105.87,39.87,16756,104,3,117,-5.6,-10.7
CO,-105.87,39.87,16755,89,13,104,-1,-7.6
CO,-105.75,40.04,16762,124,0,140,5.6,-4.5
CO,-105.75,40.04,16761,124,0,140,0.5,-13
CO,-105.75,40.04,16760,122,0,140,-4.6,-19
CO,-105.75,40.04,16759,117,8,132,-0.5,-18.1
CO,-105.75,40.04,16758,114,3,130,-1.3,-8.3
CO,-105.75,40.04,16757,107,8,122,-2.1,-8.3
CO,-105.75,40.04,16756,102,3,119,-5.8,-10.1
CO,-105.75,40.04,16755,91,10,109,3,-6.3
CO,-106.42,39.86,16762,114,0,173,#N/A,-2.5
CO,-106.42,39.86,16761,114,3,170,#N/A,-6.6
CO,-106.42,39.86,16760,114,0,170,#N/A,#N/A
CO,-106.42,39.86,16759,104,18,152,#N/A,-15.9
CO,-106.42,39.86,16758,104,3,150,#N/A,#N/A
CO,-106.42,39.86,16757,94,13,137,#N/A,#N/A
CO,-106.42,39.86,16756,91,3,135,#N/A,#N/A
CO,-106.42,39.86,16755,74,18,117,#N/A,#N/A
CO,-106.75,38.99,16762,56,0,107,6.4,-10.3
CO,-106.75,38.99,16761,56,0,107,4.7,-12.1
CO,-106.75,38.99,16760,56,0,107,-0.3,-17.9
CO,-106.75,38.99,16759,56,0,107,2.2,-15.2
CO,-106.75,38.99,16758,56,0,107,0.4,-10
CO,-106.75,38.99,16757,53,3,104,1.5,-8.5
CO,-106.75,38.99,16756,46,8,97,-4.2,-9.6
CO,-106.75,38.99,16755,28,15,81,0.6,-7.4
CO,-106.63,39.26,16762,91,0,112,6,-10.7
CO,-106.63,39.26,16761,91,3,109,3,-13.6
CO,-106.63,39.26,16760,91,0,109,-0.3,-21.1
CO,-106.63,39.26,16759,91,0,109,1.3,-16.5
CO,-106.63,39.26,16758,91,0,109,0.4,-5.7
CO,-106.63,39.26,16757,84,5,104,-1.7,-6.5
CO,-106.63,39.26,16756,81,5,99,-3.5,-8.1
CO,-106.63,39.26,16755,69,13,86,-1.3,-5.4
CO,-106.37,38.7,16762,53,0,74,4,-8.6
CO,-106.37,38.7,16761,53,0,74,3.6,-8.6
CO,-106.37,38.7,16760,53,0,74,-0.8,-14.6
CO,-106.37,38.7,16759,53,0,74,1.5,-11.5
CO,-106.37,38.7,16758,53,0,74,1.4,-8.4
CO,-106.37,38.7,16757,53,3,71,-0.2,-5.6
CO,-106.37,38.7,16756,53,0,71,-3.2,-7.7
CO,-106.37,38.7,16755,43,8,64,1.5,-4.8
CO,-107.01,40.06,16762,48,3,89,5.7,-9.8
CO,-107.01,40.06,16761,46,0,89,2,-13.3
CO,-107.01,40.06,16760,46,0,89,-0.4,-19.5
CO,-107.01,40.06,16759,46,3,86,1.8,-15.9
CO,-107.01,40.06,16758,46,3,84,2,-5.3
CO,-107.01,40.06,16757,41,8,76,0.2,-6.1
CO,-107.01,40.06,16756,41,0,76,-3.7,-9.1
CO,-107.01,40.06,16755,28,13,64,0.5,-3.9
CO,-106.51,39.6,16762,48,0,142,4.1,-6.1
CO,-106.51,39.6,16761,48,0,142,2,-8.8
CO,-106.51,39.6,16760,48,0,142,-2.1,-15.8
CO,-106.51,39.6,16759,48,0,142,4.3,-11.3
CO,-106.51,39.6,16758,48,3,140,3.8,-2.2
CO,-106.51,39.6,16757,48,3,137,2.4,-6.3
CO,-106.51,39.6,16756,48,5,132,-0.8,-6.6
CO,-106.51,39.6,16755,38,8,124,0.8,-3.9
CO,-106.54,39.6,16762,69,0,188,10.9,-3.9
CO,-106.54,39.6,16761,69,0,188,#N/A,-11.9
CO,-106.54,39.6,16760,69,0,188,1.1,-18.6
CO,-106.54,39.6,16759,74,0,188,#N/A,-17.7
CO,-106.54,39.6,16758,74,0,188,#N/A,-8.1
CO,-106.54,39.6,16757,74,0,188,#N/A,-11.4
CO,-106.54,39.6,16756,71,5,183,#N/A,-7.3
CO,-106.54,39.6,16755,53,10,173,#N/A,-4.5
CO,-106.35,40.35,16762,145,0,170,3.4,-9.4
CO,-106.35,40.35,16761,145,0,170,-0.8,-12
CO,-106.35,40.35,16760,142,3,168,-6.7,-22.2
CO,-106.35,40.35,16759,137,8,160,-3.6,-19
CO,-106.35,40.35,16758,132,5,155,-3.9,-10
CO,-106.35,40.35,16757,124,5,150,-6.3,-10.4
CO,-106.35,40.35,16756,122,3,147,-8,-11.6
CO,-106.35,40.35,16755,99,25,122,-3.6,-8.8
CO,-106.03,39.8,16762,94,0,127,8.2,-14.4
CO,-106.03,39.8,16761,94,0,127,4.8,-19.7
CO,-106.03,39.8,16760,94,0,127,0,-26
